                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241201"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                tri_alpha                        v_div_csound_surf                              num_retries                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index 
                                       1                  5.1896924219350847E+004                  1.3000000000000000E+000                 -9.8999999999999986E+001                  4.7151416192329076E+000                                     2418                  1.0212064410854155E-001                  7.8405422353548915E-002                  7.8130556416967139E-008                  9.9999999997620015E-001                  9.9952083721562368E-001                  7.8405422353548915E-002                  7.8130556416967139E-008                  9.9999999997620015E-001                  9.9952083721562368E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0828350839526447E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5077254408214257E-001                 -4.1364596986279828E+001                 -9.8999999999999986E+001                  4.5077254408214251E-001                  3.8091268230429183E+000                  2.7702227240844794E+000                  4.4251468745879680E-001                  1.2565685850805919E-001                  4.3006972625938511E+000                  1.9984682944156822E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2367850128906861E+000                  1.9849929943829920E+000                  1.7320792467701708E+001                  6.6533142788347399E-001                  8.0668903487227384E-001                  6.1337294948205401E-001                  3.6607987681435472E-001                  2.1385569923713193E-005                  9.0677001963611233E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.9173652988091012E-001                  3.8166436332402487E-001                  4.2778795026092176E-001                 -8.3701654707221163E-001                 -4.1364596986279828E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+000                  5.1896924219350847E+004                  4.9999893483811086E-001                  3.3948735953412821E+000                  1.3086193892152841E+002                  2.1265065074748364E+002                  1.4310897475269839E+000                  1.1466483249983963E+000                 -6.6767213486057977E-002                 -3.7478511890644306E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9892907258879675E+051                 -3.4640776203814175E+033                  0.0000000000000000E+000                 -3.4640776203814175E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.3471757584006824E+006                  1.3000000000000000E+000                 -9.8999999999999986E+001                  5.4277728336615310E+000                                      886                  4.7745097427991004E-002                  3.5405869102728305E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9981905634367774E-001                  3.5405869102728305E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9981905634367774E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5186866306267871E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4379177082642068E-001                 -4.1133270434685961E+001                 -1.5352529778863040E+001                  4.4379177082642074E-001                  3.8094705040416645E+000                  2.8013744634015807E+000                  4.4737116541735206E-001                  1.2739773548984332E-001                  4.2972155086302832E+000                  1.9825105569434359E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2420004742009718E+000                  1.9809692872768163E+000                  1.7321862772337280E+001                  6.6545165186313560E-001                  8.0657861926595420E-001                  6.1315336940897791E-001                  3.6630368070439323E-001                  2.2827433842632629E-005                  9.0658594953901411E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.9170210358984181E-001                  3.8169906756159583E-001                  4.1675847485568152E-001                 -7.7554007783883727E-001                 -4.1133270434685961E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+001                  1.3471757584006821E+006                  4.9997234873191121E-001                  3.3947532520584898E+000                  1.3086425841496234E+002                  2.1265441992431377E+002                  1.4310390174973227E+000                  1.1466076779993952E+000                 -6.2985610132090211E-002                 -3.7735568300729760E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9891491203219793E+051                 -3.4644357958298429E+033                  0.0000000000000000E+000                 -3.4644357958298429E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  7.4886361950221332E+006                  1.3000000000000000E+000                 -9.8999999999999986E+001                  6.0799593438535480E+000                                      887                  5.1683135975140466E-002                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9982989321795646E-001                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9982989321795646E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6897848529248923E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4819966265549344E-001                 -4.1072422272636089E+001                 -9.8999999999999986E+001                  4.4819966265549338E-001                  3.8097961413249726E+000                  2.8073774184025604E+000                  4.4830080227148428E-001                  1.2721127935029347E-001                  4.2975884209093822E+000                  1.9842135949911306E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2431841930796761E+000                  1.9813361858407434E+000                  1.7323033707754206E+001                  6.6602907646581200E-001                  8.0605257156554433E-001                  6.1210130712992872E-001                  3.6735700703149449E-001                  2.3057038981733131E-005                  9.0568481736624830E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.9153576525174227E-001                  3.8186560052397500E-001                  4.2001838231248845E-001                 -7.5363837633360042E-001                 -4.1072422272636089E+001                  0.0000000000000000E+000                                        0                  2.0000000000000000E+001                  7.4886361950221313E+006                  4.9984626429388779E-001                  3.3941824957633573E+000                  1.3087526083744143E+002                  2.1267229886084229E+002                  1.4307984184118601E+000                  1.1464149000560002E+000                 -6.3230315128944892E-002                 -3.8075493183442050E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9884774884695730E+051                 -3.4661647307523499E+033                  0.0000000000000000E+000                 -3.4661647307523499E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  4.4747081479019180E+007                  1.3000000000000000E+000                 -9.8999999999999986E+001                  6.8605966127696307E+000                                      887                  5.1897572169832311E-002                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983108243728436E-001                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983108243728436E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7757731996284879E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5016946934731439E-001                 -4.0985939471152491E+001                 -9.8999999999999986E+001                  4.5016946934731428E-001                  3.8098093716639574E+000                  2.8193681701791218E+000                  4.5015179237985264E-001                  1.2811031372650805E-001                  4.2957903521569536E+000                  1.9760155239168922E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2444729048566936E+000                  1.9846024460691218E+000                  1.7325266582704305E+001                  6.6960871966899271E-001                  8.0281542612360424E-001                  6.0562713672955526E-001                  3.7383876051838649E-001                  2.3394195887728828E-005                  8.9995246282076231E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.9051773530187217E-001                  3.8287761686712052E-001                  4.2065252439148959E-001                 -7.3221832360468897E-001                 -4.0985939471152491E+001                  0.0000000000000000E+000                                        0                  3.0000000000000000E+001                  4.4747081479019180E+007                  4.9908035202303896E-001                  3.3907143489007612E+000                  1.3094217573691074E+002                  2.1278103557247994E+002                  1.4293364407332827E+000                  1.1452435030424846E+000                 -6.0328948779175218E-002                 -3.7581309595330525E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9843951661387774E+051                 -3.4765635284983251E+033                  0.0000000000000000E+000                 -3.4765635284983251E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.0900353572027920E+008                  1.3000000000000000E+000                 -9.8999999999999986E+001                  6.7771392226436342E+000                                      885                  5.2237520456640880E-002                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983387612842134E-001                  3.9065423046403758E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983387612842134E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9085951220100936E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5398589377100940E-001                 -4.0843514484099664E+001                 -9.8999999999999986E+001                  4.5398589377100929E-001                  3.8097843077009759E+000                  2.8441470031320142E+000                  4.5395203966642628E-001                  1.3006056529575780E-001                  4.2918898490184541E+000                  1.9583479107980456E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2465637816001252E+000                  1.9903779768594920E+000                  1.7329036284162857E+001                  6.7597898963012326E-001                  7.9714898304766124E-001                  5.9429444588875135E-001                  3.8518525417657085E-001                  2.3990591444424637E-005                  8.8945847492169459E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.8874730602207841E-001                  3.8463531305009679E-001                  4.2216588701692720E-001                 -6.9691101621886209E-001                 -4.0843514484099664E+001                  0.0000000000000000E+000                                        0                  4.0000000000000000E+001                  1.0900353572027919E+008                  4.9775494221576966E-001                  3.3847085323417021E+000                  1.3105829594874120E+002                  2.1296973091670444E+002                  1.4268047227585721E+000                  1.1432149858372660E+000                 -5.4424900502909775E-002                 -3.7158395529151089E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9773208359613689E+051                 -3.4986144344889883E+033                  0.0000000000000000E+000                 -3.4986144344889883E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.6498854625676206E+008                  1.3000000000000000E+000                 -9.8999999999999986E+001                  6.7236413057449811E+000                                      885                  5.4463743903902517E-002                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983552607721504E-001                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983552607721504E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0968758425238552E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5731190230940338E-001                 -4.0723384584870608E+001                 -9.8999999999999986E+001                  4.5731190230940316E-001                  3.8097431524759799E+000                  2.8659563751370341E+000                  4.5726957539089469E-001                  1.3180164360798355E-001                  4.2884076923940029E+000                  1.9427087327449008E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2483539158355805E+000                  1.9951859387609099E+000                  1.7332182533592984E+001                  6.8138035424198096E-001                  7.9241133157759358E-001                  5.8481925976792659E-001                  3.9467166006994475E-001                  2.4435109108402596E-005                  8.8082229224819460E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.8719143670996292E-001                  3.8618032761686438E-001                  4.2334402206707322E-001                 -6.6627721068691448E-001                 -4.0723384584870608E+001                  0.0000000000000000E+000                                        0                  5.0000000000000000E+001                  1.6498854625676206E+008                  4.9659528753666726E-001                  3.3794494266675468E+000                  1.3116023289119983E+002                  2.1313537844819970E+002                  1.4245877765306558E+000                  1.1414386767810070E+000                 -4.9149082292263613E-002                 -3.6933380918628012E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9711209102895053E+051                 -3.5179325172194494E+033                  0.0000000000000000E+000                 -3.5179325172194494E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  2.1459395799201366E+008                  1.3000000000000000E+000                 -9.3810148416603369E+001                  6.6722464722765640E+000                                      885                  5.4788906398754056E-002                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983667677282639E-001                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983667677282639E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.2061771649320298E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6025106473731670E-001                 -4.0614823455943004E+001                 -1.5051499783199059E+001                  4.6025106473731686E-001                  3.8096925450652046E+000                  2.8853656794294213E+000                  4.6020086168387897E-001                  1.3336850157602723E-001                  4.2852739764579155E+000                  1.9287412838362314E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2499694210079584E+000                  1.9996298462824871E+000                  1.7334993208466710E+001                  6.8649262413476353E-001                  7.8798276627383268E-001                  5.7596227283632295E-001                  4.0354013743252093E-001                  2.4931105207896722E-005                  8.7204090248682621E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.8580258140957291E-001                  3.8755999248958034E-001                  4.2418332322537139E-001                 -6.3832336797545308E-001                 -4.0614823455943004E+001                  0.0000000000000000E+000                                        0                  6.0000000000000000E+001                  2.1459395799201366E+008                  4.9556396258802177E-001                  3.3747688640631273E+000                  1.3125115629860275E+002                  2.1328312898522950E+002                  1.4226147118589592E+000                  1.1398577757195438E+000                 -4.4388855401257629E-002                 -3.6766855310270763E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.3810148416603369E+001                 -9.3810148416603369E+001                 -9.3810148416603369E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9655989667545058E+051                 -3.5352335206832316E+033                  0.0000000000000000E+000                 -3.5352335206832316E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  2.5872023691735056E+008                  1.3000000000000000E+000                 -8.4933876049731907E+001                  6.6218568583067237E+000                                      885                  5.5105877282271523E-002                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983743307691286E-001                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983743307691286E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3016351879070526E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6284787153289142E-001                 -4.0518169135364857E+001                 -1.4750469787535078E+001                  4.6284787153289170E-001                  3.8096347752796516E+000                  2.9026219245554716E+000                  4.6279047132173223E-001                  1.3477884596605932E-001                  4.2824532876778507E+000                  1.9162549410000684E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2514150168658711E+000                  2.0036005861112716E+000                  1.7337460099619275E+001                  6.9116080120359003E-001                  7.8398867072901601E-001                  5.6797420732322090E-001                  4.1153891958805322E-001                  2.5392825485438485E-005                  8.6383053492162347E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.8455899932116078E-001                  3.8879575279057871E-001                  4.2477193988796025E-001                 -6.1318478292851231E-001                 -4.0518169135364857E+001                  0.0000000000000000E+000                                        0                  7.0000000000000000E+001                  2.5872023691735059E+008                  4.9464351248468741E-001                  3.3705887528135423E+000                  1.3133251811357925E+002                  2.1341534193456624E+002                  1.4208526096231020E+000                  1.1384459064914165E+000                 -4.0091545695950394E-002                 -3.6631992363413440E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -8.4933876049731907E+001                 -8.4933876049731907E+001                 -8.4933876049731907E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9606641981334611E+051                 -3.5507743400709041E+033                  0.0000000000000000E+000                 -3.5507743400709041E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      80                  2.9805151404224879E+008                  1.3000000000000000E+000                 -7.7035334266161570E+001                  6.5722235706962842E+000                                      883                  5.5410858618205973E-002                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983786661127150E-001                  4.0312755509658016E-002                  7.8130554307543393E-008                  9.9999999997120015E-001                  9.9983786661127150E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.3722405264198428E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6514637814284882E-001                 -4.0431920312634738E+001                 -9.8999999999999986E+001                  4.6514637814284876E-001                  3.8095611289841367E+000                  2.9179800051586344E+000                  4.6508231165646535E-001                  1.3607205872445671E-001                  4.2798668621610565E+000                  1.9048766671610072E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2527108126359474E+000                  2.0071543632868871E+000                  1.7339630858582943E+001                  6.9542486755912780E-001                  7.8038351587580157E-001                  5.6076400781732827E-001                  4.1875907694822734E-001                  2.5821341115439161E-005                  8.5618586820173162E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.8344408378267580E-001                  3.8990396376165010E-001                  4.2516243761169098E-001                 -5.9059093897060944E-001                 -4.0431920312634738E+001                  0.0000000000000000E+000                                        0                  8.0000000000000000E+001                  2.9805151404224885E+008                  4.9382065180509388E-001                  3.3668496364190093E+000                  1.3140542474132738E+002                  2.1353381520465697E+002                  1.4192764062721528E+000                  1.1371829871424759E+000                 -3.6159712241919335E-002                 -3.6518370059889121E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -7.7035334266161570E+001                 -7.7035334266161570E+001                 -7.7035334266161570E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9562474460666131E+051                 -3.5647482334176129E+033                  0.0000000000000000E+000                 -3.5647482334176129E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
