                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241125"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                tri_alpha                        v_div_csound_surf                              num_retries                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index 
                                       1                  6.3393814526060909E+004                  1.2000000000000000E+000                 -9.8999999999999986E+001                  4.8020468848809372E+000                                     3831                  7.3959540436552326E-002                  6.1313639736470138E-002                  3.9065169752765523E-008                  9.9999999997106215E-001                  9.8912085873285505E-001                  6.1313639736470138E-002                  3.9065169752765523E-008                  9.9999999997106215E-001                  9.8912085873285505E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4517418676343925E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0194159432106574E-001                 -4.2514290604869529E+001                 -9.8999999999999986E+001                  4.0194159432106574E-001                  3.7881393371186021E+000                  1.6726045051664808E+000                  2.2339326222415545E-001                  5.8071117739370723E-002                  4.4011066378720161E+000                  2.5182952010400390E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2140676709013842E+000                  1.9691561325878546E+000                  1.7282507797174276E+001                  6.6486363587602149E-001                  8.0710984890084092E-001                  6.1421175908115166E-001                  3.6533359449034625E-001                  6.1173304700240364E-004                  9.0469688972245159E-003                  3.4468833607860724E-003                  9.3805276451495410E-003                  8.2469938219713390E-001                  3.5080899307696500E-001                  2.7863880758691106E-001                 -2.0506354973723895E-001                 -4.2514290604869529E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+000                  6.3393814526060909E+004                  4.9999877926377362E-001                  3.3401073000414234E+000                  1.3518845202216659E+002                  2.0278267803324985E+002                  1.3843156409383108E+000                  1.1503703887950523E+000                 -1.7427393872612224E-001                 -3.7684419027765698E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4956478262645565E+051                 -3.0492259116457374E+033                  0.0000000000000000E+000                 -3.0492259116457374E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.6456198791491028E+006                  1.2000000000000000E+000                 -9.8999999999999986E+001                  5.5146780993095605E+000                                      813                  8.1276683821106754E-002                  6.5481455871292060E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9739699516075520E-001                  6.5481455871292060E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9739699516075520E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.3752912961462468E+030                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6169232193970565E-001                 -4.2709427562348040E+001                 -1.5352529778863040E+001                  2.6169232193970576E-001                  3.7898153426665417E+000                  1.7834738451833436E+000                  2.5126674475043770E-001                  6.8655847906632123E-002                  4.3799371775374931E+000                  2.3984859431812241E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2116192771158927E+000                  1.9442912265562300E+000                  1.7258157325934214E+001                  6.6012143100074694E-001                  8.1148334851918869E-001                  6.2295973511940594E-001                  3.5652022699100971E-001                  2.5990542815504104E-004                  9.1244404584471441E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.2466548598362666E-001                  3.5083317156488880E-001                  1.9504306061221913E-001                 -5.8519518111419744E-001                 -4.2709427562348040E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+001                  1.6456198791491028E+006                  4.9996830989194996E-001                  3.3399716037035656E+000                  1.3519119821191228E+002                  2.0278679731786841E+002                  1.3842594012591507E+000                  1.1503236534554611E+000                 -1.5386752038975676E-001                 -3.7981924999568717E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4954955643461029E+051                 -3.0495872471567992E+033                  0.0000000000000000E+000                 -3.0495872471567992E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  5.0380252755480465E+006                  1.2000000000000000E+000                 -9.8999999999999986E+001                  5.3840228131825523E+000                                      796                  2.3117447913723090E-002                  1.8389614933550291E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9772471213280789E-001                  1.8389614933550291E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9772471213280789E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5248779284060041E-001                 -4.2734275553898428E+001                 -9.8999999999999986E+001                  2.5248779284060019E-001                  3.7911916041850051E+000                  1.8793615324348283E+000                  2.7401033328752167E-001                  7.7275119138247361E-002                  4.3626986350742625E+000                  2.3051470496821523E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2101645560458012E+000                  1.9709231142614994E+000                  1.7283387938417238E+001                  6.6033991342392684E-001                  8.1128285924923771E-001                  6.2256003686485828E-001                  3.5688661857205545E-001                  3.6228803937765364E-005                  9.1233851960035167E-003                  3.4468833607860737E-003                  9.3805276451495410E-003                  8.2460275440748276E-001                  3.5088517284387566E-001                  2.2762473291840732E-001                 -1.0021141653362766E+000                 -4.2734275553898428E+001                  0.0000000000000000E+000                                        0                  2.0000000000000000E+001                  5.0380252755480465E+006                  4.9990297144137708E-001                  3.3396806074961289E+000                  1.3519708788725313E+002                  2.0279563183087970E+002                  1.3841387971691552E+000                  1.1502234311002442E+000                 -1.3683171054881685E-001                 -3.8265290178856703E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4951690333824357E+051                 -3.0505406425914178E+033                  0.0000000000000000E+000                 -3.0505406425914178E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1186222913549837E+007                  1.2000000000000000E+000                 -9.8999999999999986E+001                  6.0846606764208158E+000                                      794                  1.7270656529880080E-002                  1.2888159900794727E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9809559533423187E-001                  1.2888159900794727E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9809559533423187E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7783078161362390E-001                 -4.2526423403177624E+001                 -9.8999999999999986E+001                  2.7783078161362351E-001                  3.7926852198725047E+000                  1.9119185209151681E+000                  2.8146938026699941E-001                  7.8017411252986724E-002                  4.3612140508447839E+000                  2.2972806304867750E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2139784102025875E+000                  1.9810563303911679E+000                  1.7297090662012138E+001                  6.6080329934466120E-001                  8.1085296632408121E-001                  6.2170078129264339E-001                  3.5774537730490202E-001                  2.0916275757482957E-005                  9.1196698810423506E-003                  3.4468833607860750E-003                  9.3805276451495445E-003                  8.2448726201978795E-001                  3.5099091497957330E-001                  2.5842250662932431E-001                 -1.0816345917721126E+000                 -4.2526423403177624E+001                  0.0000000000000000E+000                                        0                  3.0000000000000000E+001                  1.1186222913549837E+007                  4.9978452163751552E-001                  3.3391530382688122E+000                  1.3520776769217937E+002                  2.0281165153826905E+002                  1.3839201448123752E+000                  1.1500417303455599E+000                 -1.3521852026646652E-001                 -3.8210143695997517E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4945770042073959E+051                 -3.0519606602839137E+033                  0.0000000000000000E+000                 -3.0519606602839137E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  4.9041337280249208E+007                  1.2000000000000000E+000                 -9.8999999999999986E+001                  6.8764731368970633E+000                                      794                  2.2751724564939207E-002                  1.6656925083672447E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9816440655613947E-001                  1.6656925083672447E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9816440655613947E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8348369834227904E-001                 -4.2396387209477290E+001                 -1.5352529778863040E+001                  2.8348369834227916E-001                  3.7929924257691519E+000                  1.9212663298492565E+000                  2.8358757181985522E-001                  7.8462095236120938E-002                  4.3603246828785158E+000                  2.2925809685990964E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2161522909495028E+000                  1.9858091675018916E+000                  1.7302166381924827E+001                  6.6364453331990225E-001                  8.0823292747162223E-001                  6.1646074079289059E-001                  3.6298841887683403E-001                  2.1002981389062849E-005                  9.0966698350873985E-003                  3.4468833607860750E-003                  9.3805276451495445E-003                  8.2377026010805510E-001                  3.5167476314883878E-001                  2.6958451697635288E-001                 -1.2182424472852316E+000                 -4.2396387209477290E+001                  0.0000000000000000E+000                                        0                  4.0000000000000000E+001                  4.9041337280249216E+007                  4.9905431216126417E-001                  3.3358998025072557E+000                  1.3527368027688948E+002                  2.0291052041533422E+002                  1.3825718332930639E+000                  1.1489212794882422E+000                 -1.3348838133953858E-001                 -3.7744996383267254E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4909252447472787E+051                 -3.0606461407103286E+033                  0.0000000000000000E+000                 -3.0606461407103286E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  2.0227585264186069E+008                  1.2000000000000000E+000                 -9.8999999999999986E+001                  7.2385108530690578E+000                                      794                  2.2922506877372954E-002                  1.6656925083672447E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9824698935171552E-001                  1.6656925083672447E-002                  7.8130157051903280E-008                  9.9999999996950029E-001                  9.9824698935171552E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9234097114268148E-001                 -4.2105192865311615E+001                 -1.5051499783199059E+001                  2.9234097114268170E-001                  3.7932606669575462E+000                  1.9605222666644984E+000                  2.9237177917109242E-001                  8.2317716534950278E-002                  4.3526134402808569E+000                  2.2522336366312935E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2203657980289808E+000                  1.9991495261355241E+000                  1.7311869806403067E+001                  6.7580842750047687E-001                  7.9730158914613036E-001                  5.9459856854377247E-001                  3.8486571011948906E-001                  2.1748434976285953E-005                  8.9888174696779889E-003                  3.4468833607860763E-003                  9.3805276451495445E-003                  8.2086150760930432E-001                  3.5452526738699203E-001                  2.7858775143704650E-001                 -1.2138974219770282E+000                 -4.2105192865311615E+001                  0.0000000000000000E+000                                        0                  5.0000000000000000E+001                  2.0227585264186075E+008                  4.9608164900782953E-001                  3.3226395526001280E+000                  1.3554334189200281E+002                  2.0331501283800426E+002                  1.3770760902823647E+000                  1.1443543008043560E+000                 -1.2227235189603854E-001                 -3.7039640058346002E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4760221519653288E+051                 -3.1007959214781944E+033                  0.0000000000000000E+000                 -3.1007959214781944E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  3.6578504881009775E+008                  1.2000000000000000E+000                 -9.8999999999999986E+001                  7.1902631358262967E+000                                      794                  2.2875678968360937E-002                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9831748901388484E-001                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9831748901388484E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0102993242899179E-001                 -4.1798931640129425E+001                 -1.5653559774527022E+001                  3.0102993242899179E-001                  3.7934597872501032E+000                  2.0000951303214203E+000                  3.0105065245954044E-001                  8.6258912594059961E-002                  4.3447310481626378E+000                  2.2117245986619029E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2248366889174243E+000                  2.0134634864576126E+000                  1.7321871502857658E+001                  6.8963469716815540E-001                  7.8529202154106958E-001                  5.7057993587852696E-001                  4.0890310174472633E-001                  2.2637839873844303E-005                  8.8519927399612602E-003                  3.4468833607860750E-003                  9.3805276451495445E-003                  8.1770884566578683E-001                  3.5764142122741260E-001                  2.8531143624982447E-001                 -1.1481789291128697E+000                 -4.1798931640129425E+001                  0.0000000000000000E+000                                        0                  6.0000000000000000E+001                  3.6578504881009793E+008                  4.9287667398509249E-001                  3.3083133138004084E+000                  1.3583650164288525E+002                  2.0375475246432785E+002                  1.3711385455675515E+000                  1.1394201835986602E+000                 -1.1043523466878304E-001                 -3.6583354447677607E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4598875433354376E+051                 -3.1484940879249741E+033                  0.0000000000000000E+000                 -3.1484940879249741E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  5.1037566230745834E+008                  1.2000000000000000E+000                 -9.8999999999999986E+001                  7.1348407258587363E+000                                      794                  2.2974614561417361E-002                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9837130582756983E-001                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9837130582756983E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1654321439796160E+029                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0861136917320181E-001                 -4.1524581965943028E+001                 -1.5051499783199059E+001                  3.0861136917320198E-001                  3.7935958565700409E+000                  2.0352699222814978E+000                  3.0862201453601806E-001                  8.9772454992424838E-002                  4.3377039633659082E+000                  2.1762258433044233E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2289106023527241E+000                  2.0264400609153377E+000                  1.7330768611893809E+001                  7.0268585970253261E-001                  7.7434669412585633E-001                  5.4868970507672432E-001                  4.3081259393296656E-001                  2.3533809982074054E-005                  8.7092729622656514E-003                  3.4468833607860750E-003                  9.3805276451495445E-003                  8.1487179689067668E-001                  3.6045379274358680E-001                  2.9058080772504957E-001                 -1.0821477824592090E+000                 -4.1524581965943028E+001                  0.0000000000000000E+000                                        0                  7.0000000000000000E+001                  5.1037566230745852E+008                  4.9001308185829040E-001                  3.2954867687166565E+000                  1.3610059327603543E+002                  2.0415088991405315E+002                  1.3658225525818122E+000                  1.1350025777167445E+000                 -9.9718811818791636E-002                 -3.6224673611543678E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4454122656234555E+051                 -3.1920819010081562E+033                  0.0000000000000000E+000                 -3.1920819010081562E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      80                  6.3728500290401912E+008                  1.2000000000000000E+000                 -9.8999999999999986E+001                  7.0785513804657105E+000                                      792                  2.3179824679727862E-002                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9841278770580055E-001                  1.8032053197865938E-002                  7.8130157051903280E-008                  9.9999999996481281E-001                  9.9841278770580055E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.0680238349659388E+030                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1521372929923330E-001                 -4.1280255232795426E+001                 -9.8999999999999986E+001                  3.1521372929923325E-001                  3.7936734406204340E+000                  2.0663981164345220E+000                  3.1521399729685862E-001                  9.2913278272057989E-002                  4.3314223168066412E+000                  2.1449754051088519E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2325922173089507E+000                  2.0381012847004727E+000                  1.7338606894352544E+001                  7.1492308087266243E-001                  7.6445699110650922E-001                  5.2891065618903166E-001                  4.5061096194411249E-001                  2.4420437475890871E-005                  8.5644737686576475E-003                  3.4468833607860750E-003                  9.3805276451495462E-003                  8.1234168814150165E-001                  3.6296556189184809E-001                  2.9471634597661200E-001                 -1.0210805425244136E+000                 -4.1280255232795426E+001                  0.0000000000000000E+000                                        0                  8.0000000000000000E+001                  6.3728500290401912E+008                  4.8747628912072555E-001                  3.2841031314187128E+000                  1.3633627094111679E+002                  2.0450440641167521E+002                  1.3611045762574836E+000                  1.1310819254478264E+000                 -9.0041085176063365E-002                 -3.5921941215236020E-001                  1.2000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.4325417553313844E+051                 -3.2314320556762139E+033                  0.0000000000000000E+000                 -3.2314320556762139E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
