                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241201"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                tri_alpha                        v_div_csound_surf                              num_retries                             model_number                                      age                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                              star_1_mass                              star_2_mass                        lg_mtransfer_rate                           lg_mstar_dot_1                           lg_mstar_dot_2                         lg_system_mdot_1                         lg_system_mdot_2                           lg_wind_mdot_1                           lg_wind_mdot_2                      fixed_xfer_fraction                        eff_xfer_fraction                                    J_orb                                     Jdot                                  jdot_mb                                  jdot_gr                                  jdot_ml                                  jdot_ls                        jdot_missing_wind                               extra_jdot                              donor_index                         point_mass_index 
                                       1                  5.1896924219350847E+004                  8.0000000000000004E-001                 -9.8999999999999986E+001                  4.7151416192329076E+000                                     3832                  7.2400823955548671E-002                  9.0387075252765348E-002                  3.9064931751463014E-008                  9.9999999994762456E-001                  9.3468418988533197E-001                  9.0387075252765348E-002                  3.9064931751463014E-008                  9.9999999994762456E-001                  9.3468418988533197E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.7306212936719636E-001                 -5.0103691054746029E+001                 -9.8999999999999986E+001                 -5.7306212936719647E-001                  3.6890651693803509E+000                  2.6416388951772174E-001                 -5.7812654953385578E-001                 -1.4454045266313281E-001                  4.6302385196213418E+000                  4.2681386562186592E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0763649352132445E+000                  1.8994263336432340E+000                  1.7104989289990641E+001                  6.2133966595233114E-001                  8.4979668640301187E-001                  6.9953063618244882E-001                  2.8026981826931296E-001                  3.3788676358585119E-003                  9.3805254316769466E-003                  3.4468833607860672E-003                  9.3805276451495254E-003                  5.5992495156237898E-001                  2.2400335550092931E-001                 -5.8352762325759078E-001                 -2.1963089510708760E+000                 -5.0103691054746029E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+000                  5.1896924219350847E+004                  4.9999893483811086E-001                  3.3948735953412821E+000                  1.3086193892152841E+002                  2.1265065074748364E+002                  1.4310897475269839E+000                  1.1466483249983963E+000                 -6.6767213486057977E-002                 -3.7478511890644306E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9892907258879675E+051                 -3.4640776203814175E+033                  0.0000000000000000E+000                 -3.4640776203814175E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.3471757584006824E+006                  8.0000000000000004E-001                 -9.8999999999999986E+001                  5.4277728336615310E+000                                      799                  6.2887775295222312E-002                  7.6066401489320701E-002                  7.8129685975433766E-008                  9.9999999994450006E-001                  9.3557528010331725E-001                  7.6066401489320701E-002                  7.8129685975433766E-008                  9.9999999994450006E-001                  9.3557528010331725E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.8365183003437116E-001                 -5.0124836048489954E+001                 -9.8999999999999986E+001                 -5.8365183003437116E-001                  3.6873131286804117E+000                  2.5778398991649404E-001                 -5.8874405869259772E-001                 -1.4634512584262449E-001                  4.6338478659803251E+000                  4.3037582277526664E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0760523837279914E+000                  1.8983375915976350E+000                  1.7103567814261705E+001                  6.2135389151266385E-001                  8.4978099884878422E-001                  6.9950120366771384E-001                  2.8030373516333240E-001                  3.3708070398160948E-003                  9.3805251856620905E-003                  3.4468833607860733E-003                  9.3805276451495393E-003                  5.5992034534742441E-001                  2.2400588660840251E-001                 -5.9415861209424270E-001                 -2.2052092173822491E+000                 -5.0124836048489954E+001                  0.0000000000000000E+000                                        0                  1.0000000000000000E+001                  1.3471757584006821E+006                  4.9997234873191121E-001                  3.3947532520584898E+000                  1.3086425841496234E+002                  2.1265441992431377E+002                  1.4310390174973227E+000                  1.1466076779993952E+000                 -6.2985610132090211E-002                 -3.7735568300729760E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9891491203219793E+051                 -3.4644357958298429E+033                  0.0000000000000000E+000                 -3.4644357958298429E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  7.4886361950221332E+006                  8.0000000000000004E-001                 -9.8999999999999986E+001                  6.0799593438535480E+000                                      795                  4.7645744626709820E-002                  9.9999999994450006E-001                  9.3433174017114129E-001                  5.9185846014583821E-002                  7.8129685975433766E-008                  9.9999999994450006E-001                  9.3433174017114129E-001                  5.9185846014583821E-002                  7.8129685975433766E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9924460535557711E-001                 -5.0218970463576788E+001                 -9.8999999999999986E+001                 -5.9924460535557711E-001                  3.6846386094969414E+000                  2.4868917012968680E-001                 -6.0434312689462222E-001                 -1.4879562157669671E-001                  4.6387488574484701E+000                  4.3526009994876396E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0742807975970301E+000                  1.8997583909008393E+000                  1.7103196286993253E+001                  6.2142740693623733E-001                  8.4970296895859043E-001                  6.9934905212278231E-001                  2.8046069479605523E-001                  3.3293063717004237E-003                  9.3805239101243231E-003                  3.4468833607860746E-003                  9.3805276451495410E-003                  5.5989835033154123E-001                  2.2401696808896646E-001                 -6.0918009065930268E-001                 -2.2447981033434563E+000                 -5.0218970463576788E+001                  0.0000000000000000E+000                                        0                  2.0000000000000000E+001                  7.4886361950221313E+006                  4.9984626429388779E-001                  3.3941824957633573E+000                  1.3087526083744143E+002                  2.1267229886084229E+002                  1.4307984184118601E+000                  1.1464149000560002E+000                 -6.3230315128944892E-002                 -3.8075493183442050E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9884774884695730E+051                 -3.4661647307523499E+033                  0.0000000000000000E+000                 -3.4661647307523499E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  4.4747081479019180E+007                  8.0000000000000004E-001                 -9.8999999999999986E+001                  6.8605966127696307E+000                                      789                  1.7426194164634649E-002                  9.9999999994450006E-001                  9.3234818202128278E-001                  2.0148202050654096E-002                  7.8129685975433766E-008                  9.9999999994450006E-001                  9.3234818202128278E-001                  2.0148202050654096E-002                  7.8129685975433766E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9767681406121953E-001                 -5.0555558776308189E+001                 -1.5653559774527022E+001                 -5.9767681406121920E-001                  3.6834431259101610E+000                  2.4939696291709901E-001                 -6.0310883953580841E-001                 -1.4578751072372856E-001                  4.6327326357425340E+000                  4.2927207308416662E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0681682599468720E+000                  1.8966853575700109E+000                  1.7093660658668515E+001                  6.2194331547490733E-001                  8.4916697565163324E-001                  6.9828244958361796E-001                  2.8149203756314400E-001                  3.0208267929246859E-003                  9.3805137756926022E-003                  3.4468833607860742E-003                  9.3805276451495393E-003                  5.5977494951844198E-001                  2.2408947248560646E-001                 -6.0461486809750342E-001                 -2.3976878561397412E+000                 -5.0555558776308189E+001                  0.0000000000000000E+000                                        0                  3.0000000000000000E+001                  4.4747081479019180E+007                  4.9908035202303896E-001                  3.3907143489007612E+000                  1.3094217573691074E+002                  2.1278103557247994E+002                  1.4293364407332827E+000                  1.1452435030424846E+000                 -6.0328948779175218E-002                 -3.7581309595330525E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9843951661387774E+051                 -3.4765635284983251E+033                  0.0000000000000000E+000                 -3.4765635284983251E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.0900353572027920E+008                  8.0000000000000004E-001                 -9.8999999999999986E+001                  6.7771392226436342E+000                                      775                  1.8808655060271839E-003                  9.9999999994254696E-001                  9.3064636889961783E-001                  1.7137577763479128E-003                  7.8129685972199106E-008                  9.9999999994254696E-001                  9.3064636889961783E-001                  1.7137577763479128E-003                  7.8129685972199106E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.0007309381912177E-001                 -5.0770152135494151E+001                 -9.8999999999999986E+001                 -6.0007309381912177E-001                  3.6827653492563517E+000                  2.5032569041753011E-001                 -6.0149457734331169E-001                 -1.4362482631986181E-001                  4.6284072669347998E+000                  4.2501794482950521E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0641277414957742E+000                  1.8958540957661916E+000                  1.7088100287207777E+001                  6.2295174683903998E-001                  8.4812400383649211E-001                  6.9620167276864153E-001                  2.8348445103864256E-001                  2.3976253387356546E-003                  9.3804887866163391E-003                  3.4468833607860742E-003                  9.3805276451495393E-003                  5.5958302409271765E-001                  2.2422421805581638E-001                 -6.0527273547711580E-001                 -2.5244812175282938E+000                 -5.0770152135494151E+001                  0.0000000000000000E+000                                        0                  4.0000000000000000E+001                  1.0900353572027919E+008                  4.9775494221576966E-001                  3.3847085323417021E+000                  1.3105829594874120E+002                  2.1296973091670444E+002                  1.4268047227585721E+000                  1.1432149858372660E+000                 -5.4424900502909775E-002                 -3.7158395529151089E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9773208359613689E+051                 -3.4986144344889883E+033                  0.0000000000000000E+000                 -3.4986144344889883E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.6498854625676206E+008                  8.0000000000000004E-001                 -9.8999999999999986E+001                  6.7236413057449811E+000                                      775                  3.3087175135841298E-005                  9.9999999994254696E-001                  9.3007532874456633E-001                  3.8763946551193554E-005                  7.8129685983529019E-008                  9.9999999994254696E-001                  9.3007532874456633E-001                  3.8763946551193554E-005                  7.8129685983529019E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9962224594792379E-001                 -5.0830214007206798E+001                 -1.6255619765854984E+001                 -5.9962224594792368E-001                  3.6826140643371450E+000                  2.5098871976686099E-001                 -6.0034579665877164E-001                 -1.4274786613917945E-001                  4.6266533465734350E+000                  4.2330494957256786E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0627241428185989E+000                  1.8965496233060954E+000                  1.7086762826166161E+001                  6.2387191250097640E-001                  8.4717497029367950E-001                  6.9430560849929213E-001                  2.8530291152427217E-001                  1.8959325436728063E-003                  9.3804629202367679E-003                  3.4468833607860742E-003                  9.3805276451495393E-003                  5.5942346945572452E-001                  2.2434571611014412E-001                 -6.0411702543029544E-001                 -2.5869436189477706E+000                 -5.0830214007206798E+001                  0.0000000000000000E+000                                        0                  5.0000000000000000E+001                  1.6498854625676206E+008                  4.9659528753666726E-001                  3.3794494266675468E+000                  1.3116023289119983E+002                  2.1313537844819970E+002                  1.4245877765306558E+000                  1.1414386767810070E+000                 -4.9149082292263613E-002                 -3.6933380918628012E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9711209102895053E+051                 -3.5179325172194494E+033                  0.0000000000000000E+000                 -3.5179325172194494E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  2.1459395799201366E+008                  8.0000000000000004E-001                 -9.3810148416603369E+001                  6.6722464722765640E+000                                      774                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2979428564030031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2979428564030031E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9893451479434667E-001                 -5.0854473406711712E+001                 -1.6255619765854984E+001                 -5.9893451479434667E-001                  3.6825810590477990E+000                  2.5154101435779708E-001                 -5.9939119209106950E-001                 -1.4220455327663606E-001                  4.6255667208483491E+000                  4.2224714407903375E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0620753744006342E+000                  1.8974264556063840E+000                  1.7086414608950960E+001                  6.2471185475803681E-001                  8.4631058933836867E-001                  6.9257690461623655E-001                  2.8696597018906411E-001                  1.5009971044987714E-003                  9.3804367423649653E-003                  3.4468833607860733E-003                  9.3805276451495393E-003                  5.5928513373910882E-001                  2.2445532006862479E-001                 -6.0300080607257256E-001                 -2.6295519004016290E+000                 -5.0854473406711712E+001                  0.0000000000000000E+000                                        0                  6.0000000000000000E+001                  2.1459395799201366E+008                  4.9556396258802177E-001                  3.3747688640631273E+000                  1.3125115629860275E+002                  2.1328312898522950E+002                  1.4226147118589592E+000                  1.1398577757195438E+000                 -4.4388855401257629E-002                 -3.6766855310270763E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -9.3810148416603369E+001                 -9.3810148416603369E+001                 -9.3810148416603369E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9655989667545058E+051                 -3.5352335206832316E+033                  0.0000000000000000E+000                 -3.5352335206832316E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  2.5872023691735056E+008                  8.0000000000000004E-001                 -8.4933876049731907E+001                  6.6218568583067237E+000                                      774                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2962841513061067E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2962841513061067E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9825653600568729E-001                 -5.0864626715163396E+001                 -9.8999999999999986E+001                 -5.9825653600568729E-001                  3.6825910107304440E+000                  2.5201281537414039E-001                 -5.9857737388211474E-001                 -1.4181754753744871E-001                  4.6247927093699737E+000                  4.2149527389572046E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0617253653929337E+000                  1.8982914351241442E+000                  1.7086424136800723E+001                  6.2544841106924709E-001                  8.4555324806322607E-001                  6.9106208747796094E-001                  2.8843432836300797E-001                  1.2246489530110458E-003                  9.3804141432631601E-003                  3.4468833607860733E-003                  9.3805276451495393E-003                  5.5916365257601475E-001                  2.2455395965003166E-001                 -6.0202476534230664E-001                 -2.6617862733166646E+000                 -5.0864626715163396E+001                  0.0000000000000000E+000                                        0                  7.0000000000000000E+001                  2.5872023691735059E+008                  4.9464351248468741E-001                  3.3705887528135423E+000                  1.3133251811357925E+002                  2.1341534193456624E+002                  1.4208526096231020E+000                  1.1384459064914165E+000                 -4.0091545695950394E-002                 -3.6631992363413440E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -8.4933876049731907E+001                 -8.4933876049731907E+001                 -8.4933876049731907E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9606641981334611E+051                 -3.5507743400709041E+033                  0.0000000000000000E+000                 -3.5507743400709041E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                      80                  2.9805151404224879E+008                  8.0000000000000004E-001                 -7.7035334266161570E+001                  6.5722235706962842E+000                                      774                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2952045470812783E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999994254696E-001                  9.2952045470812783E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9763488320817015E-001                 -5.0868051888706439E+001                 -9.8999999999999986E+001                 -5.9763488320817015E-001                  3.6826185064979664E+000                  2.5242045776501443E-001                 -5.9787545000471809E-001                 -1.4152157713379543E-001                  4.6242007685626669E+000                  4.2092116967234913E+004                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0615235986481304E+000                  1.8990991641860284E+000                  1.7086583856058557E+001                  6.2609880519884831E-001                  8.4488505619690535E-001                  6.8972565708655131E-001                  2.8973713724847444E-001                  1.0237449286943437E-003                  9.3803943479673149E-003                  3.4468833607860733E-003                  9.3805276451495393E-003                  5.5905629082838781E-001                  2.2464261705549327E-001                 -6.0118094936061117E-001                 -2.6874441879920603E+000                 -5.0868051888706439E+001                  0.0000000000000000E+000                                        0                  8.0000000000000000E+001                  2.9805151404224885E+008                  4.9382065180509388E-001                  3.3668496364190093E+000                  1.3140542474132738E+002                  2.1353381520465697E+002                  1.4192764062721528E+000                  1.1371829871424759E+000                 -3.6159712241919335E-002                 -3.6518370059889121E-001                  1.3000000000000000E+000                  8.0000000000000004E-001                 -7.7035334266161570E+001                 -7.7035334266161570E+001                 -7.7035334266161570E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  7.9562474460666131E+051                 -3.5647482334176129E+033                  0.0000000000000000E+000                 -3.5647482334176129E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
